[2025-05-20 19:20:34] Sent: 0.01 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:20:39] Sent: 0.02 MB, Received: 0.24 MB, Total: 0.26 MB
[2025-05-20 19:20:44] Sent: 0.02 MB, Received: 0.26 MB, Total: 0.29 MB
[2025-05-20 19:20:50] Sent: 0.03 MB, Received: 0.20 MB, Total: 0.23 MB
[2025-05-20 19:20:55] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:21:00] Sent: 0.13 MB, Received: 0.13 MB, Total: 0.26 MB
[2025-05-20 19:21:13] Sent: 0.03 MB, Received: 0.14 MB, Total: 0.17 MB
[2025-05-20 19:21:18] Sent: 0.01 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-20 19:21:23] Sent: 0.01 MB, Received: 0.16 MB, Total: 0.18 MB
[2025-05-20 19:21:28] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.20 MB
[2025-05-20 19:21:33] Sent: 0.02 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:21:38] Sent: 0.02 MB, Received: 0.11 MB, Total: 0.12 MB
[2025-05-20 19:21:43] Sent: 0.02 MB, Received: 0.10 MB, Total: 0.11 MB
[2025-05-20 19:21:48] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.14 MB
[2025-05-20 19:21:53] Sent: 0.02 MB, Received: 0.26 MB, Total: 0.28 MB
[2025-05-20 19:21:58] Sent: 0.01 MB, Received: 0.14 MB, Total: 0.16 MB
[2025-05-20 19:22:03] Sent: 0.02 MB, Received: 0.16 MB, Total: 0.17 MB
[2025-05-20 19:33:24] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.18 MB
[2025-05-20 19:33:29] Sent: 0.02 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:33:34] Sent: 0.01 MB, Received: 0.13 MB, Total: 0.14 MB
[2025-05-20 19:33:39] Sent: 0.02 MB, Received: 0.19 MB, Total: 0.21 MB
[2025-05-20 19:33:44] Sent: 0.01 MB, Received: 0.17 MB, Total: 0.19 MB
[2025-05-20 19:33:49] Sent: 0.02 MB, Received: 0.12 MB, Total: 0.13 MB
[2025-05-20 19:33:54] Sent: 0.02 MB, Received: 0.16 MB, Total: 0.18 MB
[2025-05-20 19:33:59] Sent: 0.03 MB, Received: 0.15 MB, Total: 0.18 MB
